video, title, thumbnail, description, hotsted_at, flight_start_time, flight_end_time, labels, metadata:type_1, metadata:type_2,   metadata:type_3, embed_code, id, video_length, video_size, total_plays
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/16/11/09/8c6aa1a961e6799dcd9fe276131f4a27.20110916230938.3292870.mpg,Truman's Maria Shute on Lady Tigers success in the fall 2011,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/16/11/44/66fd1e33c82c633ae9f4d60331243438.miptsdevanmjykzacljd.jpg?co_id=471,Harry S Truman senior Maria Shute on Lady Tigers' success in field hockey in the fall. 2011.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/16/11/09/8c6aa1a961e6799dcd9fe276131f4a27.20110916230938.3292870.mpg?co_id=471,2011-09-16T23:45:23Z,1316213382000,/HarrySTrumanHighSchool; /MariaShute; /Tigers; /fieldhockey; /; /sports_playlist,Sports,High School,Hockey,,2360290,102,53352448,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/15/01/23/65d845c9245ac96c2f15df6750547c85.20110915132333.9739320.mpg,Pennsbury GK Jen Laraia on 2011 Falcons field hockey team,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/15/01/45/3f2735ae4789b133ae612ea9c735dd0b.pjkgeoqbgaveokftnbei.jpg?co_id=471,Pennsbury senior goalkeeper Jen Laraia on 2011 Falcons field hockey team.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/15/01/23/65d845c9245ac96c2f15df6750547c85.20110915132333.9739320.mpg?co_id=471,2011-09-15T13:45:43Z,1316092095000,/Pennsbury; /fieldhockey; /JenLaraia; /sports_playlist,Sports,High School,Hockey,,2350043,135,70340608,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/13/05/11/5ab5801520bdf7c5bb70a34ac06b25ab.20110913051138.3474980.mpg,What do you think about President Obama's jobs plan?,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/14/05/44/6cdf9cacbbef820ca307105145712866.mgarovleavdsfjumwwkc.jpg?co_id=471,Calling for a bi-partisan approach. pedestrians on State Street in Newtown comment on President Obama's jobs plan.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/13/05/11/5ab5801520bdf7c5bb70a34ac06b25ab.20110913051138.3474980.mpg?co_id=471,2011-09-14T17:45:33Z,1315888155000,/Obama; /jobs; /unemployment; /bi-partisan; /news_playlist,News,Business,Politics - U.S.,,2335113,195,100765696,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/12/05/11/99f179d49f34c93c3da24cdddb76fafa.20110912171024.5897280.mpg,Candlelight vigil held on tthe eve of 9/11 anniversary,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/12/05/21/7360dcf88c53ac9ba656006d1c0cbbb8.xgyxmqzcepmtuqgjaqxe.jpg?co_id=471,Hundreds of people gathered at the Garden of Reflection in Lower Makefield Saturday night for a candlelight vigil to mark the 10th anniversary of the 9/11 attacks.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/12/05/11/99f179d49f34c93c3da24cdddb76fafa.20110912171024.5897280.mpg?co_id=471,2011-09-12T17:23:41Z,1315847388000,/news_playlist,News,Communities,Government & Politics,,2331001,228,107259904,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/10/03/17/6d73561205c7d04887c5612294b2163d.20110910151702.3883000.mpg,Larry Ross leads kids at Garden of Reflection,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/10/03/35/48d4a2a8e367c5da06e84c58ea874b49.qcdspeyxqxjiutrshkcs.jpg?co_id=471,A retired teacher from Maine brings a huge American flag and small ones to for a project involving sixth-graders from William Penn Middle School. The project takes place at the Garden of Reflection 9/11 Memorial in Yardley.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/10/03/17/6d73561205c7d04887c5612294b2163d.20110910151702.3883000.mpg?co_id=471,2011-09-10T15:35:58Z,1315665719000,/news_playlist,Local News,Education,K-6,,2324269,179,92524544,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/10/02/32/06dcb6ef1c3ccc6b7cab81ec8bc77db0.20110910143213.7794610.mpg,Josh Kaplan plants flags at Garden of Reflection,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/10/02/38/af67e7105b15fc2e97173b76772d38b9.uvcohbrndidgswaejpqw.jpg?co_id=471,Students from William Penn Middle School inserted nearly 3.000 cemetery-size American flags at the Garden of Reflection 9/11 Memorial in Yardley.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/10/02/32/06dcb6ef1c3ccc6b7cab81ec8bc77db0.20110910143213.7794610.mpg?co_id=471,2011-09-10T14:39:21Z,1315664017000,/news_playlist,News,Local News,Education,,2324230,97,49774592,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/09/11/23/0b0cf1c714066f40f58527bf8e267212.20110909232338.5488720.mpg,Council Rock South's Colleen Diviny. 2011. Golden Hawks,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/09/11/44/a145cdffcde1fce63cb0ab92559aee33.rttmhtwfrwdcafljpggx.jpg?co_id=471,Council Rock South senior midfielder Colleen Diviny on 2011 Golden Hawks girls soccer team,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/09/11/23/0b0cf1c714066f40f58527bf8e267212.20110909232338.5488720.mpg?co_id=471,2011-09-09T23:47:55Z,1315608963000,/CouncilRockSouth; /ColleenDivinyon2011GoldenHawks; /sports_playlist,High School,Soccer,Sports,,2321317,183,95297536,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/08/07/50/30a3220cf297166a1bcc3917ae2f20dd.20110908195030.5848260.mpg,Decorated Vietnam vet David Christian comments on 9/11,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/08/08/16/a49f256048ba2f62a7b4747a7a720b39.qvnpbwifhiyujzscrgvd.jpg?co_id=471,The room was very quite as the audience listened to decorated Vietnam veteran David Christian of Upper Makefield Township give his personal account of visiting Ground Zero.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/08/07/50/30a3220cf297166a1bcc3917ae2f20dd.20110908195030.5848260.mpg?co_id=471,2011-09-08T20:17:51Z,1315508439000,/Vietnam; /David; /Christian; /9/11; /Ground; /Zero; /news_playlist,News,911,Emergencies & Disasters,,2312894,219,113346560,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/08/03/34/06d3048104028e334a9e70d3cb551242.20110908153409.3892070.mpg,Bristol's Bill Major on flooding at Bristol Wharf,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/08/03/33/c44d3321b990b7b26ea631b19168a70f.mpklaeygeotqcsublnby.jpg?co_id=471,Bristol's Bill Major. Levittown's George Leon on flooding at Bristol Wharf Sept. 08. 2011.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/08/03/34/06d3048104028e334a9e70d3cb551242.20110908153409.3892070.mpg?co_id=471,2011-09-08T15:35:05Z,1315493619032,/BristolBoroughBillMajor; /flooding; /BristolWharf; /news_playlist,Communities,Local News,Weather Forecast,,2311403,219.032,113756160,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/08/03/19/10c91faafbcd3673d7b4d9b624c49194.20110908031850.2937240.mpg,Hopewell Valley's Jenna Kalwa on 2011 soccer season,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/08/03/58/26043f7e378f3bfcf5ffaaf8bd711280.tsztzanyxjanscovilht.jpg?co_id=471,Hopewell Valley's Jenna Kalwa on hopes for 2011 girls soccer season.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/08/03/19/10c91faafbcd3673d7b4d9b624c49194.20110908031850.2937240.mpg?co_id=471,2011-09-08T15:59:42Z,1315449088000,/HopewellValley; /JennaKalwa; /2011soccerseason; /sports_playlist,Sports,Soccer,High School,,2309150,148,76797952,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/08/02/31/8483d2c0d727bbbc20ba62a4789b99f2.20110908023100.9599550.mpg,Bristol's Mackenzie Faight on Warriors 2011 season,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/08/04/00/0544d8f819c07439ca3c09b4df9a9fef.qayvkcijhdtjwcappjfo.jpg?co_id=471,Bristol senior Mackenzie Faight on hopes for Lady Warriors 2011 field hockey season.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/08/02/31/8483d2c0d727bbbc20ba62a4789b99f2.20110908023100.9599550.mpg?co_id=471,2011-09-08T16:02:26Z,1315448346000,/Bristol; /MackenzieFaight; /Warriors; /2011fieldhockey; /sports_playlist,Sports,High School,,,2308915,126,65466368,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/07/05/32/e1be8c66c5987052074784aa0aa9b851.20110907173216.8167090.mpg,What should be done about high unemployment?,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/07/06/24/e08ceb58b7fe8f025eed89f7731c2f02.dmhdmqqbbfviwpxkwrkf.jpg?co_id=471,We asked people in Yardley what can be done to solve the jobless rate in the country.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/07/05/32/e1be8c66c5987052074784aa0aa9b851.20110907173216.8167090.mpg?co_id=471,2011-09-07T18:27:15Z,1315415759000,/unemployment; /economy; /jobs; /employment; /news_playlist,News,Personal Finance,Government & Politics,,2305318,179,92516352,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/06/10/41/749c53b3ba2386c806b97e261a06509b.20110906224111.0077500.mpg,First Federal of Bucks County to open in Edgewood Village,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/07/01/10/f50960ca0bc9f9c50ad09f1f97d4a779.sysaembobpixcdnbjgpb.jpg?co_id=471,Once Edgewood Village was the center of Lower Makefield Township. but some buildings have gone to ruin. A new bank will open in December. part of Phase I of a two-phase development.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/06/10/41/749c53b3ba2386c806b97e261a06509b.20110906224111.0077500.mpg?co_id=471,2011-09-07T01:12:33Z,1315346134000,/First; /Federal; /Bucks; /Edgewood; /Village; /news_playlist,Business,Personal Finance,Investing,,2300031,154,79575040,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/06/08/06/51df54ea53fc2866be7897b0525197a3.20110906200620.5580710.mpg,Lower Makefield Police Chief Ken Coluzzi remembers 9-11,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/06/08/08/77cd0e80c1ddd9d1906ae172109408a6.qzxaaisndgfwwgvjbptg.jpg?co_id=471,Lower Makefield Police Chief Ken Coluzzi remembers 9-11,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/06/08/06/51df54ea53fc2866be7897b0525197a3.20110906200620.5580710.mpg?co_id=471,2011-09-06T20:08:52Z,1315339354800,/news_playlist,News,Local News,U.S. News,,2298888,34.8,18118656,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/03/01/44/6543f20d70f4b06ad0cdaaad5149245b.20110903014405.2450350.mpg,Bob Esposito of Princeton on 9/11,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/03/03/52/287b093d95816c9c3f376e18465e6be9.xrbprzmvxbkqtlmdsyiq.jpg?co_id=471,Busnessman had to share taxi cab with strangers while trying to get home.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/03/01/44/6543f20d70f4b06ad0cdaaad5149245b.20110903014405.2450350.mpg?co_id=471,2011-09-03T03:52:57Z,1315005546000,/Bob; /Esposito; /Princeton; /9/11; /World; /Trade; /news_playlist,News,Emergencies & Disasters,Terrorism,,2285231,66,34367488,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/02/11/19/4c4b32b3f279b9ed4b76124decd29ed8.20110902231856.4791010.mpg,Jerry Hall of Newtown on 9/11,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/03/03/44/372432af9b63f993287099ccda07a95e.jylbztdpfocbcpxtpqzs.jpg?co_id=471,Commuter saw Twin Towers on fire before entering Lincoln Tunnel.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/02/11/19/4c4b32b3f279b9ed4b76124decd29ed8.20110902231856.4791010.mpg?co_id=471,2011-09-03T03:44:48Z,1315004549400,/Jerry; /Hall; /Newtown; /9/11; /World; /Trader; /Center; /news_playlist,News,World News,911,,2284425,29.4,15319040,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/02/11/03/f9b500439165611817097545722fed78.20110902230258.9732540.mpg,Charles Mueller of Newtown on 9/11,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/03/03/39/a62a2e13a8917522e7ff5c14690ce73a.jqcejzuvfpfpspflyisb.jpg?co_id=471,Then in high school. young man thought his teacher was giving his class an assignment when told about the terrorist attack.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/02/11/03/f9b500439165611817097545722fed78.20110902230258.9732540.mpg?co_id=471,2011-09-03T03:39:28Z,1315004015933,/Charles; /Mueller; /Newtown; /9/11; /World; /Trade; /news_playlist,News,911,Emergencies & Disasters,,2284278,35.933,18714624,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/02/10/02/4238345bdb4ced4191f2a59e12fcb6e1.20110902220238.1067510.mpg,Natasha Harris of Newtown on 9/11,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/03/03/35/86bed101cd4657019aab2f3351737e66.hrzqadgrohulszypvdpw.jpg?co_id=471,Young adult remembers being in fourth grade when Twin Towers were hit.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/02/10/02/4238345bdb4ced4191f2a59e12fcb6e1.20110902220238.1067510.mpg?co_id=471,2011-09-03T03:36:47Z,1315000202000,/Natasha; /Harris; /Newtown; /9/11; /World; /Trade; /news_playlist,News,911,Emergencies & Disasters,,2283502,122,63840256,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/02/09/49/c5218a263d8628b1d6fc36675c3ecba4.20110902214941.3365300.mpg,Frankie Jacobs of Trenton. N.J. on 9/11,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/03/03/31/2352141e6518c4730da6c03af21f335f.teizybjkrmeikannnirl.jpg?co_id=471,Trenton Times photojournalist was sent to count cars in Princeton train station parking lot.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/02/09/49/c5218a263d8628b1d6fc36675c3ecba4.20110902214941.3365300.mpg?co_id=471,2011-09-03T03:32:15Z,1314999307000,/Frankie; /Jacobs; /Trenton; /9/11; /World; /Trade; /news_playlist,911,Emergencies & Disasters,Terrorism,,2283362,67,35141632,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/02/09/35/a218d5fd58052c9bf3d59e9d272d9afd.20110902213518.3952330.mpg,Elizabeth Janota of Newtown on 9/11,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/03/03/28/02c9e596e2f15f5ba7771e664f45117b.glbgtdxuevmewqgsgrfu.jpg?co_id=471,Traveler convinced that someone knew terrorist attack would occur.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/02/09/35/a218d5fd58052c9bf3d59e9d272d9afd.20110902213518.3952330.mpg?co_id=471,2011-09-03T03:29:04Z,1314998408000,/Elizabeth; /Janota; /Newtown; /9/11; /World; /Trade; /news_playlist,News,911,Emergencies & Disasters,,2283221,68,35491840,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/02/09/20/206c940b4434f346f56be88fc6821bad.20110902212040.5351170.mpg,Robin Lane of Langhorne on 9/11,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/03/02/24/dd3aa5c199eef4704929315326e0199a.etywbxxrnzlnddwlybvk.jpg?co_id=471,A Philadelphia teacher tells about what was happening in the schools..,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/02/09/20/206c940b4434f346f56be88fc6821bad.20110902212040.5351170.mpg?co_id=471,2011-09-03T02:25:11Z,1314997857000,/Robin; /Lane; /Langhorne; /9/11; /World; /Trade; /Center; /news_playlist,News,Education,911,,2283066,117,60762112,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/01/01/39/6794019c0bafa076f426d7165578888a.20110901133930.0238100.mpg,Council Rock South Football practicing two-minute offense,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/01/01/39/a51959ee85bebcefc6eb2871e3614ec0.mjcwiktqoncgbrsjzdoc.jpg?co_id=471,Council Rock South getting set fro Friday night's opener vs. Central Bucks South.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/01/01/39/6794019c0bafa076f426d7165578888a.20110901133930.0238100.mpg?co_id=471,2011-09-01T13:39:46Z,1314883349134,/CouncilRockSouth; /Football; /sports_playlist,Football (American),High School,Sports,,2274096,29.134,15298560,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/01/01/12/ac436f2dce1a98fb638c1f69c5ee99b0.20110901131226.0075980.mpg,Effects on Bristol Wharf of Hurricane Irene,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/01/01/11/dce1f47fa8520e86450eb441a4879b40.ytwfafvmsbmzmfktbzto.jpg?co_id=471,Bristol. Pa. residents seemed to take the effects of Hurricane Irene in stride. They're used to it. they say.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/09/01/01/12/ac436f2dce1a98fb638c1f69c5ee99b0.20110901131226.0075980.mpg?co_id=471,2011-09-01T13:13:29Z,1314878878000,/BristolWharf; /HurricaneIrene; /news_playlist,Local News,News,,,2273963,163,84740096,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/08/31/09/20/7006acc8d64863dfe44ce4a838265fd3.20110831212026.1066590.mpg,Hart's Cyclery,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/08/31/09/25/0a8b596cc6b6fc6a17f049d2f0c5d0a3.pisonshnocwrjfhvkqfz.jpg?co_id=471,Getting to know the power duo behind Pennington's favorite bike shop.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/08/31/09/20/7006acc8d64863dfe44ce4a838265fd3.20110831212026.1066590.mpg?co_id=471,2011-08-31T21:26:42Z,1314825662000,/,News,Business,Health,,2269299,242,124979200,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/08/29/06/00/5b4f43433ae90551fddd31f5c791efdf.20110829180008.4919580.mpg,Irene damages roadway. floods house at Second Street Pike,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/08/29/06/06/05252883d2db39c916584399115aff6e.dewkkuuydebxtrydahjb.jpg?co_id=471,Heavy rain from Hurricane Irene caused the Neshaminy Creek to overflow its banks. damaging the pavement on the Second Street Pike Bridge and flooding a nearby house.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/08/29/06/00/5b4f43433ae90551fddd31f5c791efdf.20110829180008.4919580.mpg?co_id=471,2011-08-29T18:07:41Z,1314640651000,/news_playlist,News,Emergencies & Disasters,Flood,,2254963,271,140265472,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/08/29/04/48/18bda6e78be0602565b830ae098051cc.20110829164813.4281020.mpg,Hurricane Irene uproots tree in Newtown Borough,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/08/29/05/53/6a080ef2a0ddb2271c06835d4a7307dc.itjblhestoawsrnhkcvg.jpg?co_id=471,Hurricane Irene ripped out a tree on Chancellor Street in Newtown Borough between Sterling and Penn.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/08/29/04/48/18bda6e78be0602565b830ae098051cc.20110829164813.4281020.mpg?co_id=471,2011-08-29T17:53:54Z,1314636357900,/news_playlist,News,Emergencies & Disasters,Hurricane,,2254515,57.9,29517824,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/08/25/06/44/2507bf06ca4f061dec3486ef8a6cf945.20110825184416.7475530.mpg,Newtown's First Fourth donates to Civil Air Patrol. D.A.R.E.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/08/25/06/51/651036c2aa4c9f50a01e535c053ed56a.mgmkqudvugvblofaezoi.jpg?co_id=471,The community-wide celebration. First Fourth in Newtown Township. helped to raise funds for the local D.A.R.E. program and the Civil Air Patrol Squadron 101.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/98/2011/08/25/06/44/2507bf06ca4f061dec3486ef8a6cf945.20110825184416.7475530.mpg?co_id=471,2011-08-25T18:51:59Z,1314294892000,/Newtown; /First; /Fourth; /Civil; /Air; /Patrol; /D.A.R.E.; /news_playlist,News,Health,Alcoholism,,2235932,232,120281088,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/25/06/12/9d759ba3e2c47f00bfd5526ca60348e5.20110825061225.7427220.mpg,Northampton Township honors Distinguished Citizens,http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/25/06/16/93daeb8fa28e5f351e67e2bdf041b0a3.tsivnucgfbqrgzogxoeu.jpg?co_id=471,Sarah Mannhertz and Jalah Rocco. of Churchville Elementary. and Lauren Dougherty. of Rolling Hills Elementary. raised more than $1.000 in contributions and donations this summer after hearing about how children with cancer need special treatment and care.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/25/06/12/9d759ba3e2c47f00bfd5526ca60348e5.20110825061225.7427220.mpg?co_id=471,2011-08-25T06:16:42Z,1314252103000,/news_playlist,News,Health,Cancer,,2233151,103,45717504,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/24/03/50/7f8dd811f23d9c3b0664d2716f21a671.20110824155006.5532190.mpg,What was your favorite farm animal at the Grange Fair?,http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/24/04/10/231067e5fa1add712dabf9ce9bb5e32c.ctuucpvtjoienreusnmq.jpg?co_id=471,From llamas to chickens. the Middletown Grange Fair is always a place to see farm animals up close. Some of the attendees at the fair actually raise their very own as pets.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/24/03/50/7f8dd811f23d9c3b0664d2716f21a671.20110824155006.5532190.mpg?co_id=471,2011-08-24T16:10:26Z,1314199532000,/Middletown; /Grange; /Fair; /farm; /animal; /news_playlist,News,Pets & Animals,Dogs,,2227876,152,78290944,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/23/09/52/5b40ce3d64abd4d278303baab13aafb5.20110823215246.9260530.mpg,Maddi Citera battles cancer as sunflowers bloom,http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/23/10/08/6408fd4a21298b31edf70633b5cfe476.juevqklpsskutzlhdhoq.jpg?co_id=471,Going to the hospital is her least favorite thing to do. So when Maddi Citera came home from there. she was surprised to see what was in her garden. A few months ago. she was diagnosed with bile duct cancer. something that she says is rare.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/23/09/52/5b40ce3d64abd4d278303baab13aafb5.20110823215246.9260530.mpg?co_id=471,2011-08-23T22:09:30Z,1314132779000,/Maddi; /Citera; /bile; /duct; /cancer; /sunflowers; /news_playlist,News,Health,Parenting & Family,,2222793,239,124151808,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/23/06/39/8731b281c98b48463928a5b47bc0de0a.20110823183931.4508620.mpg,B17 Bomber Aluminum Overcast footage Trenton-Mercer Airport,http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/23/06/39/77f8ae7bfc96b5e40c0baa7ad90c308e.igohdavkkbuubdasbvfb.jpg?co_id=471,B17 Bomber Aluminum Overcast flight footage from Trenton-Mercer Airport. The WWII plane is there Aug. 23 and 24. 2011.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/23/06/39/8731b281c98b48463928a5b47bc0de0a.20110823183931.4508620.mpg?co_id=471,2011-08-23T18:39:56Z,1314123538000,/B17BomberAluminumOvercast; /Trenton-MercerAirport; /ExperimentalAircraftAssociation; /news_playlist,Aviation,Education,,,2221840,86.774,44183552,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/22/05/42/f55fc48eb4e8b07f0455e342535e4bd2.20110822174248.8437450.mpg,Bridging The Delaware River in Bristol,http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/22/05/57/9f99d5362d401b5fe9338b0b13ca9a7d.cnuebwtdfbvnsffdlfmr.jpg?co_id=471,A decorated boat parade and fireworks greeted a rainy night in Bristol Borough on August 21 during the Bridging of the Delaware.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/22/05/42/f55fc48eb4e8b07f0455e342535e4bd2.20110822174248.8437450.mpg?co_id=471,2011-08-22T17:57:53Z,1314034720000,/news_playlist,News,Entertainment,Communities,,2214779,220,86249472,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/22/05/08/65dcd8a108cadecad79ad4487e036588.20110822050801.2102550.mpg,Middletown Grange Fair Tractor Parade 2011,http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/22/05/20/7205a9bf101d8b40cb7c8f78d608d240.gykhkibazvqfbksoqrar.jpg?co_id=471,The 2011 Grange Fair Tractor Parade rolls through the fairgrounds in Wrightstown.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/22/05/08/65dcd8a108cadecad79ad4487e036588.20110822050801.2102550.mpg?co_id=471,2011-08-22T05:22:36Z,1313989539000,/grangefair_playlist,News,Entertainment,Autos,,2212350,399,206317568,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/22/04/59/e6ca7ba784fe7ac79b5601e7aa3521a7.20110822045949.6441130.mpg,Scenes from the Middletown Grange Fair 2011,http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/22/05/12/41644037c09553f7d56fa43695339ec8.tqghbtxtwliryfhtbico.jpg?co_id=471,Scenes from the Middletown Grange Fair 2011.,http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/22/04/59/e6ca7ba784fe7ac79b5601e7aa3521a7.20110822045949.6441130.mpg?co_id=471,2011-08-22T05:12:45Z,1313989104000,/grangefair_playlist,News,Entertainment,Careers & Occupation,,2212336,204,105492480,
http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/20/10/36/e872bdab7b51ceb1c88a53c3a1aa405a.20110820223617.2723610.mpg,Mutts Gone Nuts delights Middletown Grange crowd,http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/20/10/40/ebcea8b8ac975c3890d4c95c6540ab01.xfhspshynuinhaadznye.jpg?co_id=471,Mutts Gone Nuts delights Middletown Grange crowd,http://video-static.clipsyndicate.com/zStorage/syndicaster2/66/2011/08/20/10/36/e872bdab7b51ceb1c88a53c3a1aa405a.20110820223617.2723610.mpg?co_id=471,2011-08-20T22:42:05Z,1313878507000,/Grange; /Fair; /grangefair_playlist; /s331,News,Local News,Dogs,,2208811,307,158998528,
